index,account_id,lead_owner,company,website,source,source_group,deal_stage,is_won,is_closed,outcome_3class,target_multiclass,stage_ordinal,notes_sentiment,notes_word_count,notes_has_text
64329,B4430C4B1590ccb,Erica Oneill,"Campbell, Cantu and Solis",http://www.shaffer.com/,Other,Other,Negotiation,0,0,Open,5,5,0.0,4,1
64330,32A0931f8F725fe,Katherine Delgado,Maynard Inc,http://www.rivera.net/,Trade Show,Events,Qualified,0,0,Open,2,2,0.15,7,1
64331,8Be9d50a0C4c6cE,Melanie Kidd,Cummings Group,https://www.rocha.com/,LinkedIn Outreach,Outbound,Negotiation,0,0,Open,5,5,0.0,7,1
64332,DD9BF215c4CE22C,Regina Roberson,Cobb Ltd,http://www.brady.com/,Facebook Ads,Paid Ads,Contacted,0,0,Open,3,3,0.0,4,1
64333,E99dB41d2f7E1fe,Nathaniel Stanley,Anthony Group,http://www.gaines.org/,Google Ads,Paid Ads,New Lead,0,0,Open,0,0,-0.2,6,1
64334,F5eC971dbfc465a,Taylor Yoder,"May, Abbott and Barrera",https://ingram.biz/,Facebook Ads,Paid Ads,Contacted,0,0,Open,3,3,0.0,4,1
64335,775DAd8B1e95BEC,Kristina Hays,"Benton, Singh and Vaughn",https://www.trujillo.info/,Partner Program,Referral / Partner,Closed Lost,0,1,Lost,8,8,0.375,3,1
64336,C98A3afF3D2bC3B,Leon Rollins,Blanchard-Meza,https://allen-wilkerson.com/,Website Form,Inbound,Contacted,0,0,Open,3,3,0.0,5,1
64337,74BB42A9Be061Ff,Anita Combs,Norris-Macdonald,https://www.sanders-deleon.com/,Partner Program,Referral / Partner,On Hold,0,0,Open,6,6,0.0,8,1
64338,D439E4136C3174A,Randy Alvarez,Carpenter-Haas,https://carr.com/,LinkedIn Outreach,Outbound,Negotiation,0,0,Open,5,5,0.5,5,1
64339,3cBCBba4EABEB78,Heather Riggs,Mcgee PLC,https://www.maldonado.org/,Retargeting Ads,Paid Ads,Contacted,0,0,Open,3,3,-0.45,7,1
64340,E4EbAF23cBDD1E4,Reginald Norris,Lopez-Jenkins,http://pacheco.biz/,Other,Other,Re-engagement,0,0,Open,1,1,0.0,4,1
64341,8b6dCCEfcd3aD9D,Darlene Fleming,Kerr Inc,https://www.chandler.com/,Cold Email,Outbound,Re-engagement,0,0,Open,1,1,-0.1,4,1
64342,565ABee471D59B5,Timothy Russo,Keith-Andersen,http://www.roman.com/,Purchased List,Outbound,Proposal Sent,0,0,Open,4,4,0.0,7,1
64343,Bc837E56FfAb6BB,Monica Lawson,"Lambert, Chung and Banks",http://www.mckenzie.org/,Chatbot,Inbound,Closed Won,1,1,Won,7,7,0.0,5,1
64344,f6AaB0E1FD923d5,Daniel Paul,Rojas Ltd,http://www.everett.net/,Cold Call,Outbound,On Hold,0,0,Open,6,6,0.0,5,1
64345,3AC4AB9D98Dbd3e,Lawrence Cox,Archer-Gomez,http://www.tucker.net/,Trade Show,Events,Disqualified,0,1,Lost,9,9,0.0,3,1
64346,f5aBbFBEeAdAB9F,Eric Barry,Gilbert LLC,http://www.yates.com/,Google Ads,Paid Ads,Negotiation,0,0,Open,5,5,0.8,7,1
64347,Db5Dbd59767D6F1,Christine Gilmore,"Ferrell, Fleming and Ritter",https://www.farley-hays.com/,Podcast,Events,Disqualified,0,1,Lost,9,9,0.0,7,1
64348,5C23Ef1Ce3b6e9E,Kaitlyn Calhoun,Hawkins-Larsen,https://www.short.info/,Trade Show,Events,On Hold,0,0,Open,6,6,-0.1875,5,1
64349,01C7CEFC7D7aA81,Melinda Fletcher,"Wall, Valdez and Christian",https://arnold-bray.info/,Other,Other,Closed Won,1,1,Won,7,7,0.0,5,1
64350,3F59e8F6AFA5AAc,Alyssa Castro,Dodson-Holmes,https://gates.org/,Social Media,Social Media,Re-engagement,0,0,Open,1,1,0.0,4,1
64351,90Aea9ea0b957bE,Joshua Hoffman,Carter-Fletcher,http://walter.biz/,Webinars,Events,On Hold,0,0,Open,6,6,0.3,4,1
64352,d919aF986B9Bb90,Johnathan Lamb,Riley PLC,http://jacobs.biz/,Cold Call,Outbound,Qualified,0,0,Open,2,2,-0.1,4,1
64353,fea2a5b8cdac83d,Summer Lynch,Graham-Black,http://dunn.com/,Retargeting Ads,Paid Ads,On Hold,0,0,Open,6,6,0.0,5,1
64354,0b7C6AFa2C7a37E,Alexis Guerra,Mathis and Sons,https://cooley-may.com/,Chatbot,Inbound,Contacted,0,0,Open,3,3,0.45,4,1
64355,708eEE4F7fa632D,Kerri Osborne,"Burns, Rasmussen and Terry",https://schultz.com/,Content Marketing,Inbound,New Lead,0,0,Open,0,0,-0.1667,5,1
64356,Ab0FeBC72bf11Fd,Jean Lester,Shields Inc,https://adkins.info/,Website Form,Inbound,Proposal Sent,0,0,Open,4,4,0.0,3,1
64357,9b831639E6aaCfc,Tyler Pitts,Salas LLC,http://freeman.biz/,Content Marketing,Inbound,Re-engagement,0,0,Open,1,1,0.0,7,1
64358,fCe3fAcC1FE6fAF,Glenda Walsh,Woodward and Sons,https://www.pearson.net/,Organic Search (SEO),Inbound,Qualified,0,0,Open,2,2,0.1,7,1
64359,09C0bbef87Ce7C0,Sharon Lee,"Valencia, Baxter and Larsen",https://yu.com/,Website Form,Inbound,Closed Lost,0,1,Lost,8,8,0.0,8,1
64360,FAFEa6aEDDb9d7C,Cheryl Small,"Wade, Freeman and Ayers",https://haney.net/,Social Media,Social Media,Re-engagement,0,0,Open,1,1,0.0,6,1
64361,aECEC5A0Ec0cF89,Stanley Harvey,"Castillo, Baxter and Conner",http://www.johnson.com/,Direct Traffic,Inbound,Negotiation,0,0,Open,5,5,0.0,7,1
64362,0c3C12B022Be722,Ebony Bullock,Malone-Townsend,https://www.mason.net/,Organic Search (SEO),Inbound,New Lead,0,0,Open,0,0,0.0,5,1
64363,DBdca24ED0B3b46,Chloe Shah,"Powers, Davis and Bolton",http://lambert-golden.biz/,Other,Other,Proposal Sent,0,0,Open,4,4,0.0,7,1
64364,31Dbe20C8BdD9Dd,Alexander Bender,Mosley-Ford,https://www.villegas.net/,Chatbot,Inbound,Re-engagement,0,0,Open,1,1,0.0,5,1
64365,DdF0373fe74A39c,Francis Prince,Jefferson-Fletcher,https://www.acosta-cardenas.com/,Retargeting Ads,Paid Ads,Qualified,0,0,Open,2,2,0.0,6,1
64366,4C03A522c4DAFFb,Allison Parsons,Heath-Lowe,http://brock.org/,Purchased List,Outbound,Closed Won,1,1,Won,7,7,0.0,7,1
64367,Ce8A89EF30FaE3E,Amy Crane,Krueger-Richardson,http://powers-white.org/,Facebook Ads,Paid Ads,New Lead,0,0,Open,0,0,0.1778,7,1
64368,ea28c6822b7Ff6a,Maxwell Zamora,Flowers Ltd,https://cobb-pratt.info/,Other,Other,Closed Lost,0,1,Lost,8,8,0.0,4,1
64369,CB1f1bFCDE506Bf,Benjamin Frank,Vang-Bass,http://www.costa.com/,Networking Event,Events,Contacted,0,0,Open,3,3,0.0,4,1
64370,c67Ac03a3308C7c,Brandy Mcneil,"Brandt, Galloway and Luna",http://www.odom.info/,Social Media,Social Media,Closed Won,1,1,Won,7,7,-0.5,7,1
64371,5ffbA3ABB4098c2,Krista Oneal,Walters Group,http://www.matthews.biz/,Podcast,Events,Closed Lost,0,1,Lost,8,8,0.0,5,1
64372,cd0ed5aEcea017F,Kerry Combs,Ward-Archer,https://www.gray-glenn.com/,Cold Call,Outbound,Qualified,0,0,Open,2,2,0.0,7,1
64373,2Dd857aFcc8AE3A,Derek Conley,Sellers-Weaver,https://huff.biz/,Podcast,Events,On Hold,0,0,Open,6,6,-0.05,5,1
64374,c8F76EF7defFF9C,Gloria Larson,Vang and Sons,https://cain.net/,Content Marketing,Inbound,New Lead,0,0,Open,0,0,0.0,6,1
64375,A74dEd75aBe61Ce,Cristian Juarez,"Hayden, Horn and Shah",http://www.gould.org/,LinkedIn Outreach,Outbound,Re-engagement,0,0,Open,1,1,0.0,6,1
64376,Cec63014912ef16,Brittany Mcdowell,Warner and Sons,http://www.richard.com/,Retargeting Ads,Paid Ads,Closed Won,1,1,Won,7,7,0.4167,7,1
64377,C2912Df5c77CBCB,Dwayne Paul,Castro-Norman,http://www.chase.com/,Cold Email,Outbound,Negotiation,0,0,Open,5,5,0.0,6,1
64378,Ee4Aff5256df01F,Robert Mueller,Bray PLC,http://figueroa.com/,Cold Call,Outbound,On Hold,0,0,Open,6,6,0.125,7,1
64379,cFe0cFB186D9c54,Martin Hendrix,Moran-Cohen,http://hardin.com/,Website Form,Inbound,Disqualified,0,1,Lost,9,9,0.0,5,1
64380,BDC30aAAE5Ce5DC,Gabriel Gordon,Young-Johnson,http://www.gates-montoya.net/,Facebook Ads,Paid Ads,New Lead,0,0,Open,0,0,0.0,6,1
64381,4FBb39EAe0BABf2,Danny Lawrence,Rowe-Woodard,https://www.daugherty.com/,Webinars,Events,Qualified,0,0,Open,2,2,0.0,5,1
64382,268eE9afD51eABD,Candace Koch,Newman-Newton,https://torres.biz/,Other,Other,Disqualified,0,1,Lost,9,9,-0.1667,3,1
64383,30A28AdDeaf65Aa,Sherry Mckay,Norton-Ruiz,https://www.wolfe-foley.com/,Facebook Ads,Paid Ads,Qualified,0,0,Open,2,2,0.45,3,1
64384,a8d62e65150fb9C,Clinton Dudley,"Haney, Pearson and Steele",https://norris.org/,Facebook Ads,Paid Ads,Negotiation,0,0,Open,5,5,0.0,6,1
64385,A3fc76BfE43ecEA,Edgar Keith,Contreras and Sons,https://www.watkins.com/,Content Marketing,Inbound,Negotiation,0,0,Open,5,5,0.0,5,1
64386,B0D4Cd1E6fE0065,Ashley Mcguire,Hammond Inc,https://www.velez-maynard.info/,Retargeting Ads,Paid Ads,Re-engagement,0,0,Open,1,1,0.3,6,1
64387,d656C6C3C8CAcf3,Cole Madden,"Sampson, Sosa and Holland",http://www.mathews.org/,Partner Program,Referral / Partner,Disqualified,0,1,Lost,9,9,-0.125,4,1
64388,90466ffFe3dDD10,Paula Lucero,"Coleman, Pittman and Ramsey",https://hopkins.com/,Podcast,Events,On Hold,0,0,Open,6,6,0.25,5,1
64389,D0861FaD974cF2C,Haley Villegas,Mcgrath-Garcia,https://guerra.info/,Website Form,Inbound,Closed Lost,0,1,Lost,8,8,0.0,7,1
64390,7D2579Aff52c9CA,Paula Bray,Chase Inc,http://ballard.biz/,Retargeting Ads,Paid Ads,Qualified,0,0,Open,2,2,0.0,5,1
64391,fC3AafCD72fA60B,Diane Montes,Berry and Sons,http://www.reese-osborn.com/,Chatbot,Inbound,Contacted,0,0,Open,3,3,0.0,6,1
64392,6DDC0Fdf5eCDDdD,Dwayne Avila,Church-Richmond,https://www.mccoy.info/,Referral,Referral / Partner,Qualified,0,0,Open,2,2,0.0,3,1
64393,95Fcb52bbFc6f3D,Laurie Landry,Arroyo-Morris,http://cline-bowers.biz/,Facebook Ads,Paid Ads,Contacted,0,0,Open,3,3,-0.8,5,1
64394,5AEef03b7a50bca,Melody Jenkins,Maldonado and Sons,https://www.cowan.com/,Retargeting Ads,Paid Ads,New Lead,0,0,Open,0,0,0.0,7,1
64395,250bf2baCd8806E,Joseph Gaines,Wise Inc,https://www.vega.com/,Other,Other,On Hold,0,0,Open,6,6,0.0,3,1
64396,AdBf2ba91fb9BDF,Heather Hanna,Barr-Perez,https://cole.net/,Referral,Referral / Partner,Qualified,0,0,Open,2,2,0.0,5,1
64397,BBd6d374DDEc2e9,Walter Gibson,Mason-Black,https://rivas-liu.info/,Cold Email,Outbound,Disqualified,0,1,Lost,9,9,0.1,6,1
64398,748e7fEeAA0FC18,Jeremiah Bowen,"Duarte, Navarro and Moon",https://vang-mayo.com/,Trade Show,Events,Re-engagement,0,0,Open,1,1,0.0,6,1
64399,7F3DB380fcDFadc,Rachel Arnold,Conner-Fuller,http://lynn-adkins.com/,Other,Other,Qualified,0,0,Open,2,2,0.0,5,1
64400,3Ff588b53cA7C61,Nicholas Kelley,"Mcintyre, Richardson and Brown",http://preston-morse.com/,Facebook Ads,Paid Ads,Closed Lost,0,1,Lost,8,8,0.0,6,1
64401,bAc1EaeE7eFCc2B,Dakota Sanford,Peters-Bird,https://jimenez.com/,Other,Other,New Lead,0,0,Open,0,0,0.0,8,1
64402,C53626eaaCb6ab9,Stephanie Diaz,Holmes-Odom,https://www.castillo.net/,Direct Traffic,Inbound,Closed Lost,0,1,Lost,8,8,0.2,4,1
64403,8a2a6DEA02353a3,Ashlee Butler,Cameron-Mclaughlin,https://www.simpson.org/,Referral,Referral / Partner,Disqualified,0,1,Lost,9,9,0.0,7,1
64404,A98c396AB07539B,Larry Singleton,Robbins-Prince,http://parsons-burgess.org/,Referral,Referral / Partner,New Lead,0,0,Open,0,0,0.5,3,1
64405,2aA8aECDf29aE9d,Carl Willis,Rogers-Keith,http://www.stevens.org/,LinkedIn Outreach,Outbound,New Lead,0,0,Open,0,0,-0.3,4,1
64406,65Ef6FDEef8df93,Mariah Bradshaw,"Walton, Ware and Werner",http://lester-hawkins.com/,Webinars,Events,On Hold,0,0,Open,6,6,0.8,7,1
64407,BaDf4D138BDBFa3,Colin Conway,Gentry Ltd,http://conway.com/,Other,Other,Re-engagement,0,0,Open,1,1,-0.4,4,1
64408,EAEA026fBA1B2ab,Cody Jensen,"Blair, Roman and Mccann",http://www.dyer-webb.com/,Google Ads,Paid Ads,Re-engagement,0,0,Open,1,1,0.0,7,1
64409,2B31e8565B0A3dD,Timothy Barker,"Barajas, Norris and Friedman",http://www.mccormick.com/,Retargeting Ads,Paid Ads,On Hold,0,0,Open,6,6,0.1,7,1
64410,47237db3B93bFdd,Elijah Silva,Stevenson and Sons,https://www.vaughn.org/,Content Marketing,Inbound,New Lead,0,0,Open,0,0,0.2,6,1
64411,aF474DAbEd0258a,Malik Norris,"Myers, Mcdaniel and Murphy",http://www.conley-craig.info/,Content Marketing,Inbound,Disqualified,0,1,Lost,9,9,0.2,7,1
64412,8E476fBaB3A4055,Lori Weber,Dickerson PLC,http://www.wade.com/,Retargeting Ads,Paid Ads,Closed Lost,0,1,Lost,8,8,0.1,6,1
64413,9F03297b8fcadb0,Catherine Kline,"Shea, Orozco and French",https://smith-donaldson.net/,Social Media,Social Media,Re-engagement,0,0,Open,1,1,-0.2667,7,1
64414,DAE7546A2FecB85,Kaylee Wise,Chandler-Barr,http://lara.com/,Cold Email,Outbound,Closed Won,1,1,Won,7,7,-0.2,6,1
64415,f62eCEecBED92Ea,Eileen Fowler,Ross-Randall,http://www.casey.biz/,Webinars,Events,Qualified,0,0,Open,2,2,0.2,7,1
64416,e7BeFaCABFCbEe5,Brittney Mccoy,Bowman and Sons,http://www.avila-sexton.net/,Webinars,Events,Contacted,0,0,Open,3,3,-0.3,6,1
64417,56eEEEf4adF93f6,Malik Lowery,Blackwell-Mcclure,https://lee.com/,Organic Search (SEO),Inbound,Proposal Sent,0,0,Open,4,4,0.0,6,1
64418,E27BB15cDaB2F58,Robyn Potts,"Simon, Gillespie and Hodges",http://davies.com/,Chatbot,Inbound,Closed Won,1,1,Won,7,7,0.1071,5,1
64419,4409c6Aa5A0050B,Adriana Lawrence,Garcia-Parker,https://www.hernandez.info/,Partner Program,Referral / Partner,Closed Won,1,1,Won,7,7,0.0,4,1
64420,C1aAA177E62bdef,Shawn Juarez,English LLC,http://www.wright.info/,Website Form,Inbound,Disqualified,0,1,Lost,9,9,0.0,7,1
64421,d125Ec7Ea31DEA4,Noah Reilly,Mccall Ltd,https://www.herman.com/,Partner Program,Referral / Partner,Negotiation,0,0,Open,5,5,0.0,5,1
64422,235405a7707a3bA,Gregg Woodard,Lindsey-Munoz,https://king.com/,Retargeting Ads,Paid Ads,Closed Won,1,1,Won,7,7,0.8,5,1
64423,AFAAeD97EAe97f7,Erik Mercer,Williamson-Evans,http://www.graham.com/,LinkedIn Outreach,Outbound,Contacted,0,0,Open,3,3,0.0,8,1
64424,02D891Af1CeBc5b,Rebecca Morgan,"Henry, Schroeder and Murray",http://norton-andrade.com/,Referral,Referral / Partner,Contacted,0,0,Open,3,3,0.1,3,1
64425,F4eD56b696A17D9,Meghan Baxter,"Atkins, Griffith and Hopkins",https://www.estrada.com/,Chatbot,Inbound,Closed Lost,0,1,Lost,8,8,0.0167,4,1
64426,EAAEdA8aD711C2c,Cole Chase,Espinoza-Holden,https://fowler.biz/,Trade Show,Events,Closed Lost,0,1,Lost,8,8,0.1,7,1
64427,eD63ACeC049F0fb,Vernon Newton,Moran Group,http://www.nielsen-hardy.com/,Podcast,Events,Re-engagement,0,0,Open,1,1,0.0714,8,1
64428,F49aFe5bef1Ff17,Evan Murray,"Lynn, Stokes and Torres",http://www.harris-higgins.com/,Networking Event,Events,Proposal Sent,0,0,Open,4,4,0.0,8,1
64429,e45cF059CFfCc8a,Bradley Dean,Brown Group,https://ali-stewart.info/,Webinars,Events,Re-engagement,0,0,Open,1,1,0.0,7,1
64430,0CfBF831e1c00bB,Daryl Mccoy,Mccullough and Sons,http://www.fry.com/,Podcast,Events,Closed Won,1,1,Won,7,7,0.4333,5,1
64431,a511fD82e4e3DB9,Tammie Gregory,"Blevins, Williamson and Horn",http://hickman-martinez.net/,Referral,Referral / Partner,Disqualified,0,1,Lost,9,9,0.3636,6,1
64432,8E632AfD0977aC1,Dylan Cook,"May, Dodson and Yoder",https://www.pearson.com/,Other,Other,Closed Won,1,1,Won,7,7,0.0,4,1
64433,d9e6C6Ab94A9C0C,Janice Saunders,Ho Ltd,https://www.gibson.com/,Chatbot,Inbound,Negotiation,0,0,Open,5,5,0.0,5,1
64434,Ba85eAbF33B191d,Leonard Martinez,Hopkins-Mckee,http://bender.com/,Trade Show,Events,Negotiation,0,0,Open,5,5,0.5,6,1
64435,03A3aB1BAB20b4C,Gregory Andersen,Hood-Wilkerson,https://parks.com/,Webinars,Events,Contacted,0,0,Open,3,3,0.0,5,1
64436,a9bDAa7aE3acE87,Brian Watkins,Erickson LLC,https://johns-potter.biz/,Facebook Ads,Paid Ads,Closed Lost,0,1,Lost,8,8,0.0,3,1
64437,17081eCfFbddFa6,Cody Nixon,Hobbs-Blackburn,http://www.gibbs-mckinney.com/,Podcast,Events,Qualified,0,0,Open,2,2,0.0,4,1
64438,2CB65aa55c895A6,Lee Hamilton,Abbott-Barton,http://www.small-ballard.com/,Referral,Referral / Partner,Negotiation,0,0,Open,5,5,0.5,7,1
64439,0BAc1ad43bB16F7,Dillon Sandoval,Lawrence-Harvey,https://www.moody-davies.org/,Cold Email,Outbound,Negotiation,0,0,Open,5,5,0.0,4,1
64440,2bE4c5b0cB4D157,Ariana Gilbert,Ramsey PLC,https://www.zavala.biz/,Partner Program,Referral / Partner,Closed Lost,0,1,Lost,8,8,-0.25,7,1
64441,BFEaDef5bF0FfDd,Martha Bradshaw,Cox LLC,https://www.thornton.net/,Trade Show,Events,On Hold,0,0,Open,6,6,0.0,6,1
64442,6fD8Ce4F7D7BFF9,Francis Henson,"Stout, Lowe and Kline",https://holden-davila.com/,Referral,Referral / Partner,Qualified,0,0,Open,2,2,0.05,4,1
64443,1FBf43CFDaFB1e3,Caleb Serrano,Guerrero-Lester,http://www.allen.org/,Networking Event,Events,Disqualified,0,1,Lost,9,9,0.6,4,1
64444,272Fb0Ef5dDCC9B,Marissa Greene,Hebert-Glover,http://downs.biz/,Podcast,Events,Disqualified,0,1,Lost,9,9,0.35,8,1
64445,4FEaeB6a0a1D6B0,Lindsey Long,"Irwin, Fitzpatrick and Graham",https://berg.org/,Organic Search (SEO),Inbound,Closed Lost,0,1,Lost,8,8,0.0,5,1
64446,5abcC0ae8d9BEF6,Priscilla Dunlap,Bailey Ltd,http://williamson-prince.com/,Purchased List,Outbound,Qualified,0,0,Open,2,2,-0.15,7,1
64447,8a1dDEAa4E15a22,Monique Hunter,Torres-Hogan,http://www.terry.com/,Chatbot,Inbound,On Hold,0,0,Open,6,6,0.6,7,1
64448,F22ca4c4a190f7e,Rachel Krause,Vaughan LLC,http://walsh-harrington.org/,Other,Other,Qualified,0,0,Open,2,2,0.0,4,1
64449,9a8E6866962560f,Alan Weber,"Ray, Trevino and Becker",http://www.parsons-castro.com/,Referral,Referral / Partner,Closed Won,1,1,Won,7,7,0.2143,6,1
64450,C8Ff67E63EED5bC,Carl Villanueva,"Mcintyre, Reeves and Escobar",https://summers.org/,Trade Show,Events,On Hold,0,0,Open,6,6,-0.0357,7,1
64451,520Db4bDEEc392d,Gabriel Curry,Mcclure PLC,http://perkins.info/,Purchased List,Outbound,Qualified,0,0,Open,2,2,0.5,4,1
64452,1AbEc378Ca67Ac6,Rebekah Mayer,"Fischer, Crane and Moreno",http://barber-bender.com/,Social Media,Social Media,Re-engagement,0,0,Open,1,1,0.85,8,1
64453,67adEAFBCbFFc1F,Roberta King,"Sanders, Miles and Carson",http://stevenson.biz/,LinkedIn Outreach,Outbound,Contacted,0,0,Open,3,3,-0.25,8,1
64454,cdfb7a1Cfab6c4a,Krista Valencia,"Fernandez, Reyes and Everett",http://chen.com/,Facebook Ads,Paid Ads,Contacted,0,0,Open,3,3,0.0,5,1
64455,bA586FDAedF3D3F,Jorge Stewart,"Haynes, Martinez and Mathews",http://www.russo-rush.com/,Other,Other,Disqualified,0,1,Lost,9,9,0.2,6,1
64456,9e743D263093a5e,Tracie Cannon,Mcdowell Group,http://www.freeman.biz/,Retargeting Ads,Paid Ads,Contacted,0,0,Open,3,3,0.6,6,1
64457,891e8E1F5949E54,Madison Small,Mathis Group,http://fry-jarvis.com/,Purchased List,Outbound,Contacted,0,0,Open,3,3,0.35,7,1
64458,fCaf85AbD9df85e,Veronica Pitts,"Carr, Lindsey and Morrison",https://mitchell-mason.com/,Purchased List,Outbound,Closed Lost,0,1,Lost,8,8,0.35,5,1
64459,AAfDE4a516CcDAB,David Larsen,Flowers-Vargas,https://www.oliver-beck.com/,Organic Search (SEO),Inbound,Re-engagement,0,0,Open,1,1,0.0,4,1
64460,FbaA75ebaBfc1BA,Vicki Livingston,"Gillespie, Mcdowell and Reid",http://www.orr-buckley.com/,Social Media,Social Media,Qualified,0,0,Open,2,2,0.5,4,1
64461,7e72dCddBefD35D,Henry Middleton,"Hudson, Ayers and Myers",https://www.marks.com/,Partner Program,Referral / Partner,Negotiation,0,0,Open,5,5,0.0,4,1
64462,aa40dAdCEdcF25f,Jorge Maldonado,"Fleming, Ballard and Nunez",https://www.mills.com/,Organic Search (SEO),Inbound,Disqualified,0,1,Lost,9,9,-0.1667,8,1
64463,2DeBBFAABCfBf75,Christian Lynn,Cuevas Ltd,http://hogan-browning.com/,Website Form,Inbound,New Lead,0,0,Open,0,0,0.0,4,1
64464,Eced0b879aBdA62,Arthur Grant,"Conley, Dodson and Chung",https://boyer-conway.com/,Google Ads,Paid Ads,Closed Won,1,1,Won,7,7,-0.3889,5,1
64465,4cC9Fd3b1755e1A,Sheila Ball,Payne-Clark,http://www.parker-benitez.org/,Chatbot,Inbound,Re-engagement,0,0,Open,1,1,0.3,7,1
64466,5E3d32aBAC7aFd8,Shelly Noble,Tyler-Ingram,https://www.daniels.com/,Social Media,Social Media,New Lead,0,0,Open,0,0,0.0,8,1
64467,92e7a0Fd8EAb9AF,Alfred Jordan,"Watts, Moses and Morrison",http://brooks.com/,LinkedIn Outreach,Outbound,Contacted,0,0,Open,3,3,0.0,6,1
64468,9BbC254f0e25243,Jackson Chandler,"Camacho, Fitzpatrick and Henson",https://www.zavala.info/,Podcast,Events,New Lead,0,0,Open,0,0,0.0833,5,1
64469,AFB56eA6B5b83B3,Victoria Whitney,"Wise, Trevino and Cuevas",https://proctor-adkins.com/,Networking Event,Events,Re-engagement,0,0,Open,1,1,0.0,8,1
64470,F7f1542eaBC8b98,Sue Barnes,Sutton Ltd,http://spencer-salinas.net/,LinkedIn Outreach,Outbound,Closed Won,1,1,Won,7,7,0.0,7,1
64471,F786fc582dC1fAD,Randall Ferguson,Vazquez Group,http://www.carrillo-lee.com/,Cold Call,Outbound,Contacted,0,0,Open,3,3,0.1,7,1
64472,dDbCaeA0bBb2476,Desiree Cowan,Kirby-Osborn,http://house.biz/,Content Marketing,Inbound,Disqualified,0,1,Lost,9,9,0.0,4,1
64473,B7c01376cD490DF,Clifford Moran,Love Inc,http://www.moore.com/,Webinars,Events,Disqualified,0,1,Lost,9,9,0.5,6,1
64474,3a084CCDC15FBd7,Brett Norris,"Yoder, Doyle and Valenzuela",https://www.boyle.biz/,Content Marketing,Inbound,Contacted,0,0,Open,3,3,0.2857,4,1
64475,69B20e70086F47A,George Lucas,Roberts-Wong,http://perkins-ashley.com/,Social Media,Social Media,Negotiation,0,0,Open,5,5,0.4,4,1
64476,5A799da1Cfd9914,Regina Proctor,"Bowen, Marks and Morgan",http://duran.com/,Other,Other,Contacted,0,0,Open,3,3,0.0208,7,1
64477,BFf4faADAA51e6B,Gloria Suarez,Caldwell-Huber,https://harding-church.info/,Networking Event,Events,Contacted,0,0,Open,3,3,-0.1875,6,1
64478,b1cdBBcB8eBEbb0,Timothy Burgess,"Olson, Duffy and Hoffman",http://vega.com/,Retargeting Ads,Paid Ads,Negotiation,0,0,Open,5,5,0.1667,7,1
64479,656e95fe63AC073,Gavin Rosales,"Chase, Horn and Lucas",http://medina.com/,Facebook Ads,Paid Ads,Disqualified,0,1,Lost,9,9,0.0,4,1
64480,33E64aDca581adb,Alice Yang,Shea-Schroeder,http://www.freeman.com/,Google Ads,Paid Ads,Disqualified,0,1,Lost,9,9,0.2,7,1
64481,E033C1B68eCdE1E,Carrie Griffin,Richardson Inc,https://mccall.com/,Referral,Referral / Partner,Negotiation,0,0,Open,5,5,0.1871,7,1
64482,5B7Bd52d79a94bB,Gabriela Suarez,"Saunders, Durham and Wallace",http://www.wilkinson-cardenas.com/,Referral,Referral / Partner,Closed Won,1,1,Won,7,7,0.4,6,1
64483,B53b8fD8ffdf3Ad,Brenda Kerr,Navarro PLC,https://finley.com/,Partner Program,Referral / Partner,On Hold,0,0,Open,6,6,0.0,6,1
64484,74794f3DFfec6a8,Jessica Booth,Bernard LLC,https://www.mckee-wilson.org/,Retargeting Ads,Paid Ads,Contacted,0,0,Open,3,3,0.0,4,1
64485,fD10aAEE0dd6Cc4,Kathleen Martin,Castillo-Contreras,http://shelton.com/,Trade Show,Events,Contacted,0,0,Open,3,3,-0.3889,6,1
64486,CD1D07e8fEe4f7D,Troy Velasquez,Hanna-Rojas,https://www.mcdonald.com/,Retargeting Ads,Paid Ads,Negotiation,0,0,Open,5,5,0.0,3,1
64487,3053f234e10Cafc,Mia Odonnell,Little Ltd,http://mccullough.com/,Facebook Ads,Paid Ads,Proposal Sent,0,0,Open,4,4,0.7,6,1
64488,d5F77CBeEbDFEC2,Erica Cooke,Arellano-Hogan,http://cole.net/,LinkedIn Outreach,Outbound,Closed Lost,0,1,Lost,8,8,0.3,8,1
64489,C9a4a4733CdB6bc,Wyatt Oneal,Tran-Hutchinson,http://www.wade.com/,Chatbot,Inbound,Disqualified,0,1,Lost,9,9,-0.3889,8,1
64490,cE9B58f98b282CC,Nichole Boyer,"Cooke, Delgado and Sanders",https://www.brown.net/,Content Marketing,Inbound,Closed Lost,0,1,Lost,8,8,0.3,7,1
64491,645a8c0AAf2B2d0,Shannon Andersen,Mooney and Sons,https://rhodes.com/,Social Media,Social Media,Qualified,0,0,Open,2,2,0.0,7,1
64492,6Ea662E0fcE5a5e,Robyn Mckee,Gould-Haney,https://www.bird.com/,Direct Traffic,Inbound,Proposal Sent,0,0,Open,4,4,0.0,6,1
64493,C56fafeDFF96b45,Becky Sanchez,Dodson Ltd,http://calderon.com/,Webinars,Events,Closed Lost,0,1,Lost,8,8,0.0,3,1
64494,3bEDd6A258ffE7B,Micheal Stuart,"Braun, Henson and Whitehead",http://fuller.com/,Organic Search (SEO),Inbound,Negotiation,0,0,Open,5,5,0.0,6,1
